time,ref,room,processed
47.238821,0.041138,-0.064667,-0.033160
47.238844,0.046417,-0.066284,-0.036786
47.238866,0.050354,-0.062012,-0.038363
47.238889,0.052277,-0.055450,-0.038696
47.238912,0.049377,-0.054138,-0.036490
47.238934,0.041809,-0.053101,-0.033690
47.238957,0.031250,-0.050507,-0.031211
47.238980,0.022919,-0.049225,-0.029712
47.239002,0.017090,-0.049225,-0.028559
47.239025,0.013031,-0.052704,-0.026656
47.239048,0.010315,-0.052246,-0.023123
47.239070,0.008911,-0.044586,-0.020233
47.239093,0.007141,-0.041260,-0.018200
47.239116,0.004730,-0.045044,-0.015436
47.239138,0.001129,-0.048157,-0.011730
47.239161,-0.002777,-0.047974,-0.008610
47.239184,-0.006714,-0.043579,-0.006973
47.239206,-0.010651,-0.042114,-0.007126
47.239229,-0.012848,-0.048279,-0.007795
47.239252,-0.012817,-0.050232,-0.007712
47.239274,-0.013824,-0.046021,-0.006657
47.239297,-0.016022,-0.043579,-0.004485
47.239320,-0.016907,-0.042816,-0.000955
47.239342,-0.016296,-0.042786,0.003957
47.239365,-0.012634,-0.041260,0.009837
47.239388,-0.006470,-0.037323,0.017316
47.239410,-0.000885,-0.038422,0.026450
47.239433,0.005005,-0.040894,0.035077
47.239456,0.014435,-0.034058,0.040699
47.239478,0.025757,-0.024231,0.044316
47.239501,0.036804,-0.017242,0.046935
47.239524,0.047485,-0.010681,0.047593
47.239546,0.053223,-0.000824,0.047656
47.239569,0.053741,0.017517,0.047008
47.239592,0.053070,0.035065,0.045682
47.239615,0.053345,0.039795,0.044964
47.239637,0.052002,0.040527,0.044011
47.239660,0.048584,0.047485,0.040340
47.239683,0.044678,0.059540,0.035203
47.239705,0.040649,0.072571,0.030272
47.239728,0.035339,0.079590,0.026160
47.239751,0.027863,0.081268,0.024070
47.239773,0.021820,0.087708,0.022098
47.239796,0.017792,0.093201,0.020204
47.239819,0.014069,0.091736,0.019481
47.239841,0.009033,0.085602,0.018245
47.239864,0.003204,0.075378,0.015144
47.239887,-0.003326,0.066132,0.013119
47.239909,-0.010193,0.059326,0.013259
47.239932,-0.017334,0.048370,0.014114
47.239955,-0.025574,0.036194,0.014106
47.239977,-0.033813,0.029724,0.011527
47.240000,-0.040283,0.026215,0.008052
47.240023,-0.044281,0.021881,0.005255
47.240045,-0.047699,0.010254,0.002527
47.240068,-0.049988,-0.007690,0.000906
47.240091,-0.051819,-0.018677,0.003068
47.240113,-0.053314,-0.021240,0.006267
47.240136,-0.051300,-0.023804,0.007304
47.240159,-0.045654,-0.028809,0.007475
47.240181,-0.040771,-0.037384,0.009323
47.240204,-0.037048,-0.042572,0.014226
47.240227,-0.033844,-0.039703,0.020798
47.240249,-0.033630,-0.037292,0.027069
47.240272,-0.035492,-0.038940,0.034170
47.240295,-0.037933,-0.042847,0.042952
47.240317,-0.041931,-0.047882,0.051169
47.240340,-0.045258,-0.048370,0.058554
47.240363,-0.045166,-0.043854,0.066803
47.240385,-0.044312,-0.040070,0.076559
47.240408,-0.046082,-0.036926,0.086631
47.240431,-0.048584,-0.035187,0.093987
47.240454,-0.049866,-0.035461,0.098367
47.240476,-0.050598,-0.031677,0.101907
47.240499,-0.052307,-0.026611,0.103977
47.240522,-0.053955,-0.024719,0.103198
47.240544,-0.055359,-0.026093,0.101211
47.240567,-0.057404,-0.033051,0.099341
47.240590,-0.058868,-0.040741,0.097446
47.240612,-0.057678,-0.041992,0.094603
47.240635,-0.053772,-0.040131,0.089907
47.240658,-0.047791,-0.037750,0.084432
47.240680,-0.042053,-0.034332,0.079198
47.240703,-0.038055,-0.033020,0.073091
47.240726,-0.033661,-0.030151,0.066611
47.240748,-0.028656,-0.026794,0.061492
47.240771,-0.023834,-0.027527,0.057309
47.240794,-0.018066,-0.027924,0.053193
47.240816,-0.012299,-0.025177,0.047940
47.240839,-0.008270,-0.020752,0.040743
47.240862,-0.006012,-0.013977,0.033945
47.240884,-0.005249,-0.007721,0.027640
47.240907,-0.004303,-0.002258,0.020005
47.240930,-0.002533,0.006012,0.012179
47.240952,0.000214,0.010071,0.004217
47.240975,0.002716,0.007904,-0.002665
47.240998,0.005951,0.005737,-0.006454
47.241020,0.007935,0.006104,-0.007222
47.241043,0.007904,0.011169,-0.007294
47.241066,0.008331,0.018158,-0.007023
47.241088,0.012451,0.020325,-0.007336
47.241111,0.019073,0.022675,-0.008555
47.241134,0.025238,0.030151,-0.009912
47.241156,0.031525,0.036346,-0.012036
47.241179,0.038818,0.039124,-0.014748
47.241202,0.043884,0.037811,-0.016372
47.241224,0.045074,0.031586,-0.016646
47.241247,0.044525,0.025970,-0.015315
47.241270,0.044189,0.021240,-0.012205
47.241293,0.043640,0.018982,-0.007820
47.241315,0.045319,0.024689,-0.003412
47.241338,0.052338,0.031982,0.000628
47.241361,0.062988,0.032135,0.004001
47.241383,0.071960,0.027832,0.005793
47.241406,0.077118,0.021912,0.005360
47.241429,0.079926,0.016724,0.004065
47.241451,0.081055,0.010559,0.003315
47.241474,0.079102,-0.002045,0.003009
47.241497,0.075043,-0.013031,0.002507
47.241519,0.068268,-0.012756,0.002388
47.241542,0.058044,-0.008087,0.001972
47.241565,0.046631,-0.006836,0.001262
47.241587,0.036224,-0.008698,0.001436
47.241610,0.027069,-0.010345,0.002700
47.241633,0.017914,-0.005585,0.005157
47.241655,0.006866,-0.000397,0.008033
47.241678,-0.004730,-0.001923,0.010163
47.241701,-0.016968,-0.004761,0.013746
47.241723,-0.028656,-0.007050,0.018589
47.241746,-0.037842,-0.011688,0.023449
47.241769,-0.043457,-0.017548,0.027585
47.241791,-0.047241,-0.023224,0.030167
47.241814,-0.050201,-0.025940,0.030628
47.241837,-0.053711,-0.024567,0.030228
47.241859,-0.056976,-0.027527,0.028759
47.241882,-0.059082,-0.035126,0.026452
47.241905,-0.060760,-0.038666,0.023819
47.241927,-0.062500,-0.038086,0.020781
47.241950,-0.063995,-0.037567,0.017961
47.241973,-0.065491,-0.040833,0.015858
47.241995,-0.066986,-0.048309,0.014004
47.242018,-0.066345,-0.051422,0.011441
47.242041,-0.065430,-0.047485,0.008311
47.242063,-0.062561,-0.045135,0.003057
47.242086,-0.056274,-0.049072,-0.003404
47.242109,-0.047729,-0.056244,-0.010339
47.242132,-0.039612,-0.059937,-0.017568
47.242154,-0.032257,-0.056458,-0.025788
47.242177,-0.027283,-0.052795,-0.034750
47.242200,-0.024994,-0.054016,-0.042975
47.242222,-0.023834,-0.052795,-0.049484
47.242245,-0.023102,-0.044830,-0.055701
47.242268,-0.022278,-0.034851,-0.062215
47.242290,-0.020599,-0.028687,-0.067283
47.242313,-0.018707,-0.028473,-0.069618
47.242336,-0.016907,-0.025299,-0.069000
47.242358,-0.015289,-0.014313,-0.066305
47.242381,-0.013702,-0.004211,-0.063275
47.242404,-0.011871,-0.000854,-0.058926
47.242426,-0.011780,-0.000580,-0.051689
47.242449,-0.015045,0.003540,-0.044063
47.242472,-0.021942,0.015472,-0.037666
47.242494,-0.029388,0.030945,-0.032206
47.242517,-0.037079,0.042480,-0.025733
47.242540,-0.046417,0.048340,-0.016714
47.242562,-0.055420,0.050201,-0.005962
47.242585,-0.060181,0.050873,0.004429
47.242608,-0.062561,0.053467,0.014227
47.242630,-0.064117,0.056641,0.023259
47.242653,-0.065552,0.058563,0.031996
47.242676,-0.065826,0.059326,0.039302
47.242698,-0.065887,0.058624,0.044496
47.242721,-0.066650,0.057159,0.047455
47.242744,-0.068024,0.054047,0.049816
47.242766,-0.066711,0.047577,0.053169
47.242789,-0.063660,0.039459,0.057456
47.242812,-0.062592,0.030731,0.059340
47.242834,-0.063873,0.021576,0.057715
47.242857,-0.068085,0.013336,0.055868
47.242880,-0.073792,0.005890,0.053765
47.242902,-0.077393,-0.000854,0.049824
47.242925,-0.078064,-0.003418,0.044876
47.242948,-0.077148,-0.002991,0.039087
47.242971,-0.073608,-0.001648,0.032043
47.242993,-0.067810,-0.000977,0.024823
47.243016,-0.060120,-0.003876,0.016978
47.243039,-0.050201,-0.008179,0.008386
47.243061,-0.038177,-0.009125,-0.000242
47.243084,-0.024719,-0.006622,-0.009594
47.243107,-0.009827,-0.003571,-0.019705
47.243129,0.004913,-0.004242,-0.028966
47.243152,0.020355,-0.006683,-0.039177
47.243175,0.036011,-0.003998,-0.051048
47.243197,0.051025,0.001740,-0.063342
47.243220,0.064789,0.002930,-0.075307
47.243243,0.078369,-0.000732,-0.086620
47.243265,0.091064,-0.003387,-0.095144
47.243288,0.101654,0.000336,-0.100149
47.243311,0.110779,0.009979,-0.101808
47.243333,0.118225,0.015900,-0.100138
47.243356,0.123444,0.015686,-0.097692
47.243379,0.126343,0.016510,-0.095587
47.243401,0.127686,0.019623,-0.092885
47.243424,0.127563,0.022095,-0.090203
47.243447,0.126404,0.023468,-0.087970
47.243469,0.124390,0.022614,-0.085327
47.243492,0.120605,0.021912,-0.081963
47.243515,0.115295,0.021332,-0.076790
47.243537,0.110352,0.019257,-0.069224
47.243560,0.105164,0.022461,-0.061139
47.243583,0.099213,0.032471,-0.053162
47.243605,0.092285,0.041687,-0.044063
47.243628,0.084167,0.048889,-0.035973
47.243651,0.076233,0.056244,-0.030697
47.243673,0.067810,0.064423,-0.026465
47.243696,0.056030,0.071045,-0.022108
47.243719,0.043365,0.069824,-0.017999
47.243741,0.034088,0.062500,-0.014538
47.243764,0.025970,0.058990,-0.011842
47.243787,0.016205,0.058777,-0.007933
47.243810,0.005829,0.055420,-0.001896
47.243832,-0.002441,0.050018,0.002504
47.243855,-0.004883,0.043732,0.002917
47.243878,-0.003296,0.040192,0.002073
47.243900,-0.000366,0.038574,0.001331
47.243923,0.004333,0.035583,0.001345
47.243946,0.009827,0.035339,0.002579
47.243968,0.012878,0.041351,0.004070
47.243991,0.014282,0.045380,0.005051
47.244014,0.016754,0.044678,0.004988
47.244036,0.020111,0.043060,0.003927
47.244059,0.022644,0.045898,0.002157
47.244082,0.025269,0.056671,-0.000820
47.244104,0.027374,0.067505,-0.003069
47.244127,0.028198,0.070007,-0.002874
47.244150,0.028870,0.068695,-0.001034
47.244172,0.030640,0.069794,0.000949
47.244195,0.032135,0.074005,0.002001
47.244218,0.032043,0.080505,0.002600
47.244240,0.031616,0.085083,0.004618
47.244263,0.030396,0.088989,0.007989
47.244286,0.027527,0.097595,0.010433
47.244308,0.024597,0.105896,0.011732
47.244331,0.022095,0.105530,0.013250
47.244354,0.021545,0.096344,0.015682
47.244376,0.021912,0.083038,0.020121
47.244399,0.021118,0.074615,0.024018
47.244422,0.019562,0.072021,0.025996
47.244444,0.017395,0.067169,0.028215
47.244467,0.013306,0.058746,0.030024
47.244490,0.006836,0.053223,0.031012
47.244512,-0.000519,0.053009,0.031939
47.244535,-0.006409,0.056091,0.031029
47.244558,-0.010406,0.057983,0.029357
47.244580,-0.015228,0.055664,0.030301
47.244603,-0.021027,0.054321,0.032463
47.244626,-0.024780,0.054718,0.034376
47.244649,-0.024536,0.054169,0.035830
47.244671,-0.020691,0.052155,0.035651
47.244694,-0.015167,0.049072,0.035071
47.244717,-0.011993,0.048035,0.036341
47.244739,-0.011322,0.052399,0.037984
47.244762,-0.012787,0.059875,0.040809
47.244785,-0.020081,0.065002,0.045858
47.244807,-0.032074,0.065643,0.049907
47.244830,-0.042480,0.061829,0.052150
47.244853,-0.050262,0.060150,0.054905
47.244875,-0.057831,0.064148,0.058665
47.244898,-0.065857,0.070496,0.063516
47.244921,-0.072571,0.075745,0.068284
47.244943,-0.075684,0.080078,0.071981
47.244966,-0.074799,0.084167,0.075866
47.244989,-0.070343,0.089264,0.078860
47.245011,-0.062469,0.093475,0.077941
47.245034,-0.051666,0.093567,0.072755
47.245057,-0.038391,0.089813,0.065201
47.245079,-0.024384,0.083618,0.057175
47.245102,-0.010590,0.078339,0.048269
47.245125,0.002411,0.076965,0.038076
47.245147,0.014862,0.076721,0.026997
47.245170,0.024872,0.075531,0.016914
47.245193,0.031586,0.073120,0.007910
47.245215,0.034637,0.071472,-0.001419
47.245238,0.035889,0.073212,-0.012390
47.245261,0.036774,0.075684,-0.023777
47.245283,0.037994,0.073700,-0.034928
47.245306,0.040802,0.069397,-0.046716
47.245329,0.047119,0.067780,-0.059565
47.245351,0.054474,0.070343,-0.072803
47.245374,0.060852,0.071625,-0.086252
47.245397,0.064636,0.066711,-0.097942
47.245420,0.065094,0.059296,-0.107284
47.245442,0.064606,0.056763,-0.114716
47.245465,0.064880,0.054138,-0.119195
47.245488,0.064484,0.045502,-0.121016
47.245510,0.063599,0.033234,-0.121371
47.245533,0.062866,0.023712,-0.119606
47.245556,0.061737,0.021973,-0.115557
47.245578,0.059204,0.021851,-0.108856
47.245601,0.054230,0.016541,-0.099288
47.245624,0.048309,0.009491,-0.088994
47.245646,0.042084,0.003143,-0.078478
47.245669,0.034241,-0.005402,-0.067194
47.245692,0.026276,-0.015167,-0.055554
47.245714,0.021851,-0.024200,-0.043204
47.245737,0.019989,-0.033081,-0.029608
47.245760,0.017059,-0.042572,-0.016094
47.245782,0.013275,-0.056641,-0.005163
47.245805,0.009155,-0.069427,0.001990
47.245828,0.005493,-0.072418,0.006462
47.245850,0.004425,-0.069916,0.010569
47.245873,0.005951,-0.068176,0.014001
47.245896,0.010010,-0.064819,0.015036
47.245918,0.014069,-0.060333,0.015988
47.245941,0.017548,-0.056152,0.017710
47.245964,0.021454,-0.055145,0.020028
47.245986,0.026276,-0.059082,0.021863
47.246009,0.031555,-0.059265,0.021269
47.246032,0.036469,-0.051453,0.019055
47.246054,0.039459,-0.043274,0.016764
47.246077,0.040222,-0.035187,0.013131
47.246100,0.038361,-0.026337,0.008631
47.246122,0.034760,-0.018066,0.003474
47.246145,0.030762,-0.010162,-0.002912
47.246168,0.028046,-0.005402,-0.009684
47.246190,0.025726,-0.001801,-0.015943
47.246213,0.023376,0.008759,-0.022547
47.246236,0.020721,0.021576,-0.027955
47.246259,0.018036,0.029755,-0.031630
47.246281,0.016449,0.035583,-0.034826
47.246304,0.014252,0.040344,-0.036612
47.246327,0.013397,0.046417,-0.039305
47.246349,0.016174,0.053101,-0.044622
47.246372,0.020416,0.051880,-0.050773
47.246395,0.024261,0.043488,-0.057944
47.246417,0.028412,0.035583,-0.066505
47.246440,0.030304,0.028107,-0.073403
47.246463,0.026367,0.022339,-0.077966
47.246485,0.019501,0.016144,-0.082298
47.246508,0.012512,0.008118,-0.084180
47.246531,0.005066,0.005432,-0.082001
47.246553,-0.001587,0.009155,-0.077332
47.246576,-0.007294,0.009583,-0.070629
47.246599,-0.013214,0.004913,-0.063864
47.246621,-0.020050,-0.001862,-0.058875
47.246644,-0.025787,-0.006714,-0.055283
47.246667,-0.029388,-0.006042,-0.052127
47.246689,-0.030426,-0.009796,-0.049675
47.246712,-0.028290,-0.021942,-0.047522
47.246735,-0.026550,-0.031311,-0.044304
47.246757,-0.026703,-0.032471,-0.040411
47.246780,-0.025238,-0.028412,-0.036142
47.246803,-0.021912,-0.026794,-0.031745
47.246825,-0.019989,-0.033539,-0.028518
47.246848,-0.018463,-0.041077,-0.026472
47.246871,-0.015045,-0.039032,-0.023079
47.246893,-0.013153,-0.032684,-0.015469
47.246916,-0.013702,-0.028809,-0.004822
47.246939,-0.016174,-0.029572,0.006868
47.246961,-0.018829,-0.030579,0.017036
47.246984,-0.020752,-0.024323,0.024724
47.247007,-0.022614,-0.012238,0.030395
47.247029,-0.023224,-0.004944,0.033918
47.247052,-0.020325,-0.005066,0.034742
47.247075,-0.015564,-0.009583,0.032938
47.247098,-0.009613,-0.012939,0.028457
47.247120,-0.002106,-0.010925,0.022393
47.247143,0.003510,-0.007263,0.016833
47.247166,0.005402,-0.004700,0.012458
47.247188,0.003448,-0.000153,0.008696
47.247211,-0.002686,0.008270,0.004685
47.247234,-0.009888,0.019836,0.000279
47.247256,-0.015137,0.032471,-0.004431
47.247279,-0.018829,0.041931,-0.010385
47.247302,-0.020538,0.048584,-0.017736
47.247324,-0.020660,0.052795,-0.024946
47.247347,-0.020172,0.052582,-0.030977
47.247370,-0.018829,0.049652,-0.035532
47.247392,-0.017578,0.046997,-0.039507
47.247415,-0.019775,0.047089,-0.042888
47.247438,-0.023682,0.050903,-0.045755
47.247460,-0.027374,0.053345,-0.048558
47.247483,-0.031342,0.050507,-0.052016
47.247506,-0.037231,0.042786,-0.054366
47.247528,-0.044525,0.030914,-0.054605
47.247551,-0.050903,0.017273,-0.053670
47.247574,-0.054688,0.006714,-0.052767
47.247596,-0.054321,0.001221,-0.052646
47.247619,-0.050964,-0.001160,-0.051172
47.247642,-0.046021,-0.003601,-0.047365
47.247664,-0.039368,-0.006622,-0.042942
47.247687,-0.030365,-0.005890,-0.038561
47.247710,-0.020935,-0.004761,-0.032699
47.247732,-0.011627,-0.009003,-0.025902
47.247755,-0.002075,-0.017792,-0.019586
47.247778,0.007050,-0.023804,-0.014085
47.247800,0.015717,-0.020813,-0.009281
47.247823,0.022552,-0.012268,-0.004397
47.247846,0.025482,-0.007202,0.000734
47.247868,0.026001,-0.002930,0.005298
47.247891,0.025421,0.005859,0.009708
47.247914,0.025787,0.017731,0.013501
47.247937,0.028503,0.030121,0.016106
47.247959,0.032257,0.039154,0.017191
47.247982,0.034637,0.040527,0.017802
47.248005,0.036896,0.035217,0.018168
47.248027,0.037659,0.023712,0.017851
47.248050,0.036163,0.012115,0.015513
47.248073,0.034943,0.010986,0.011358
47.248095,0.033051,0.016663,0.007489
47.248118,0.029175,0.020996,0.005135
47.248141,0.024292,0.024414,0.004032
47.248163,0.019012,0.028870,0.002323
47.248186,0.015472,0.034332,-0.000566
47.248209,0.014984,0.037476,-0.002782
47.248231,0.014587,0.032410,-0.004050
47.248254,0.015686,0.026306,-0.006612
47.248277,0.022278,0.025604,-0.010928
47.248299,0.031677,0.024963,-0.015573
47.248322,0.037689,0.020782,-0.018953
47.248345,0.038574,0.013916,-0.021256
47.248367,0.036407,0.005127,-0.023171
47.248390,0.031097,-0.001221,-0.023354
47.248413,0.022156,-0.007111,-0.022601
47.248435,0.010681,-0.014130,-0.022902
47.248458,0.000458,-0.015045,-0.023907
47.248481,-0.007660,-0.011749,-0.023051
47.248503,-0.014679,-0.012665,-0.019689
47.248526,-0.020752,-0.016388,-0.015131
47.248549,-0.026062,-0.018433,-0.010593
47.248571,-0.029053,-0.012115,-0.005974
47.248594,-0.032104,0.002899,0.000649
47.248617,-0.036957,0.012756,0.007351
47.248639,-0.040039,0.011108,0.011693
47.248662,-0.039948,0.007080,0.014930
47.248685,-0.038025,0.005859,0.017834
47.248707,-0.034760,0.007843,0.020710
47.248730,-0.030914,0.008728,0.022970
47.248753,-0.028839,0.003021,0.024545
47.248776,-0.026154,-0.000854,0.026581
47.248798,-0.020935,0.003265,0.030076
47.248821,-0.014465,0.008118,0.033397
47.248844,-0.006592,0.008881,0.035214
47.248866,0.004028,0.004517,0.036015
47.248889,0.015747,-0.001373,0.037255
47.248912,0.027618,-0.002106,0.038898
47.248934,0.042145,-0.000977,0.039261
47.248957,0.058411,-0.005676,0.039819
47.248980,0.069275,-0.009064,0.043310
47.249002,0.068085,-0.006012,0.048624
47.249025,0.057861,0.003479,0.052338
47.249048,0.046722,0.015503,0.053999
47.249070,0.037994,0.019043,0.054790
47.249093,0.031708,0.014282,0.055107
47.249116,0.027527,0.013092,0.053941
47.249138,0.025116,0.016632,0.049544
47.249161,0.022003,0.018982,0.044394
47.249184,0.017120,0.016327,0.041263
47.249206,0.012848,0.008331,0.037976
47.249229,0.010712,0.005341,0.032869
47.249252,0.008881,0.012543,0.027194
47.249274,0.006226,0.020325,0.021978
47.249297,0.002808,0.021667,0.017602
47.249320,0.000763,0.018616,0.011907
47.249342,0.000122,0.014709,0.003148
47.249365,-0.001465,0.016144,-0.006988
47.249388,-0.005920,0.020813,-0.016138
47.249410,-0.010529,0.022308,-0.024835
47.249433,-0.013855,0.022919,-0.032898
47.249456,-0.015625,0.026123,-0.039945
47.249478,-0.016235,0.031769,-0.045701
47.249501,-0.015869,0.039032,-0.049628
47.249524,-0.013214,0.042206,-0.052497
47.249546,-0.010986,0.040161,-0.054767
47.249569,-0.011566,0.038666,-0.056857
47.249592,-0.014984,0.037170,-0.057332
47.249615,-0.019073,0.033508,-0.055935
47.249637,-0.020874,0.027496,-0.053960
47.249660,-0.017303,0.019806,-0.052898
47.249683,-0.009766,0.014557,-0.053460
47.249705,0.000336,0.013245,-0.055658
47.249728,0.012238,0.010864,-0.057150
47.249751,0.021698,0.007660,-0.056002
47.249773,0.023560,0.004150,-0.052341
47.249796,0.018768,-0.001312,-0.046404
47.249819,0.010437,-0.006592,-0.037793
47.249841,0.004333,-0.010101,-0.029447
47.249864,0.002991,-0.012146,-0.022941
47.249887,0.004608,-0.010651,-0.017572
47.249909,0.009979,-0.005676,-0.013119
47.249932,0.017242,0.000519,-0.008535
47.249955,0.021637,0.006989,-0.003841
47.249977,0.021942,0.007629,-0.000027
47.250000,0.019470,0.001556,0.002942
47.250023,0.013031,-0.004639,0.005598
47.250045,0.005035,-0.006042,0.006241
47.250068,-0.001556,-0.003418,0.005409
47.250091,-0.005005,-0.000793,0.005205
47.250113,-0.006104,-0.002747,0.005965
47.250136,-0.004944,-0.007141,0.005750
47.250159,-0.001038,-0.011017,0.005141
47.250181,0.005707,-0.013367,0.005521
47.250204,0.013123,-0.012482,0.006414
47.250227,0.020050,-0.010498,0.007172
47.250249,0.028656,-0.013458,0.007233
47.250272,0.037018,-0.023041,0.007643
47.250295,0.041168,-0.037323,0.009179
47.250317,0.038055,-0.048035,0.011809
47.250340,0.030151,-0.052277,0.013992
47.250363,0.023163,-0.055603,0.015447
47.250385,0.018677,-0.063354,0.016790
47.250408,0.014771,-0.072205,0.017398
47.250431,0.010742,-0.078857,0.016208
47.250454,0.006165,-0.081543,0.012876
47.250476,0.000397,-0.083740,0.007957
47.250499,-0.008057,-0.088196,0.003342
47.250522,-0.018951,-0.088409,-0.000588
47.250544,-0.027893,-0.080719,-0.004626
47.250567,-0.032166,-0.070496,-0.008729
47.250590,-0.033905,-0.061829,-0.013214
